Unnamed: 0,PolicyNo_Flag,Year,postalCode,builtYear,nrOfFloors,Construction_Material_C,Item_Type_C,FloorsType_C,Location,Region,Region_code,distr,distr_code,floodvulnerability,windvulnerability,TExposure,postcode_area,postcode_perimeter,postcode_coast_flg,postcode_coast_len,postcode_alt_mean,postcode_slo_mean,postcode_slp_mean,postcode_rgh_mean,postcode_cor_111,postcode_cor_112,postcode_cor_121,postcode_cor_122,postcode_cor_123,postcode_cor_124,postcode_cor_131,postcode_cor_132,postcode_cor_133,postcode_cor_141,postcode_cor_142,postcode_cor_211,postcode_cor_212,postcode_cor_213,postcode_cor_221,postcode_cor_222,postcode_cor_223,postcode_cor_231,postcode_cor_241,postcode_cor_242,postcode_cor_243,postcode_cor_244,postcode_cor_311,postcode_cor_312,postcode_cor_313,postcode_cor_321,postcode_cor_322,postcode_cor_323,postcode_cor_324,postcode_cor_331,postcode_cor_332,postcode_cor_333,postcode_cor_334,postcode_cor_411,postcode_cor_412,postcode_cor_421,postcode_cor_422,postcode_cor_511,postcode_cor_512,postcode_cor_521,postcode_cor_522,postcode_cor_523,SubItemType_C,TCapital_Insurred,TPremiums,TIncurred,Avg_Cost,ClaimNb_Flood,ClaimNb_Other,ClaimNb_Storm,TClaimsNo
74441,52481P,2016,17455,2000,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,3,1.005479452,3920917,17070,1,9141,23.286,1.774,3.098,17.02,3529002,0,0,0,251017,0,0,0,0,0,120190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20707,C1C2,184000,38.09,0,0,0,0,0,0
38946,5095P,2014,14671,1984,2,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,1.002739726,5095430,12148,0,0,302.248,3.12,5.46,27.696,410679,3249607,0,318509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582807,0,0,531624,0,0,0,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,167278.06,65.53,0,0,0,0,0,0
64689,170361P,2018,16674,1995,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.079452055,7728371,13651,1,1905,128.872,6.275,11.094,54.281,0,4556870,0,0,0,0,0,0,0,0,237193,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,1869,457992,0,0,2459419,0,0,0,0,0,0,0,0,0,14113,C1C2,179200,8.83,0,0,0,0,0,0
119015,25054P,2016,34003,1982,2,C2,C1,C1,Other,Evvoia,8,Central Greece,12,2,2,1.005479452,46827000,55434,1,36772,287.991,11.45,20.706,109.519,0,879867,0,0,67777,0,0,0,0,0,0,416282,0,0,0,449492,358950,0,0,5031925,4832937,0,4205961,3067950,1677165,2239574,0,5447615,16208581,0,0,1704505,0,0,0,0,0,0,0,0,0,238419,C1C2,76302.28,27.03,0,0,0,0,0,0
46811,4842P,2021,15235,2006,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,4963173,10491,0,0,248.315,1.828,3.194,17.605,1005389,3637955,0,185949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,184800,54.79,0,0,0,0,0,0
35324,143304P,2019,14562,1989,1,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,2,2,1.002739726,10278351,16514,0,0,460.938,6.072,10.731,56.031,0,3707498,0,0,0,0,0,0,0,588462,3733671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939683,309067,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,245000,49.05,0,0,0,0,0,0
98597,247200P,2021,19014,1983,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,3,2,0.328767123,167514137,68121,1,16708,362.513,5.672,9.985,53.476,0,16922171,1058936,1059567,0,0,0,0,0,0,0,10854775,0,0,0,0,6612537,251744,0,27656600,28646392,0,0,9250765,7717720,0,0,8451979,24269323,0,0,0,22673589,642249,0,0,0,0,1332849,0,0,112942,C1C2,198000,41.77,0,0,0,0,0,0
133942,39936P,2013,49082,2008,0,C2,C3,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Ionian Islands,9,3,2,0.504109589,24197909,63703,1,63703,76.043,5.123,8.997,48.243,0,235157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370821,0,0,730604,10515687,0,0,0,0,0,0,4117047,0,0,0,0,0,0,0,0,0,0,0,0,0,228594,C1C2,171600,37.86,0,0,0,0,0,0
112589,78708P,2017,25100,2000,0,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,West Greece,11,2,2,0.736986301,334186119,94386,1,23072,578.821,12.098,21.924,115.552,825262,5816628,966645,2431692,0,0,0,0,0,0,0,250579,0,0,54421039,24774832,44911488,0,0,15692930,24192516,0,2120631,15650499,1726362,11728978,6464285,43964115,63959412,7233369,1753688,5228146,0,0,0,0,0,0,0,0,0,73027,C1C2,165000,26.2,0,0,0,0,0,0
89299,131996P,2019,18540,1960,5,C1,C3,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,588826,3183,0,0,9.857,1.055,1.842,9.571,137802,0,451024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,115587,43.71,0,0,0,0,0,0
127886,82641P,2022,42100,2009,0,C1,C1,C2,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,1.002739726,725251991,180091,0,0,300.449,4.807,8.618,44.635,923722,30790259,3413920,0,0,0,0,0,0,429203,0,51882720,255130749,0,1558367,0,8989406,15919512,0,17868248,28174644,0,42912627,971466,721124,92186783,0,108258516,56833592,777422,0,121105,0,2947396,0,0,0,4171513,269691,0,0,0,C1C2,168750,40.23,0,0,0,0,0,0
55364,55514P,2013,15773,1960,0,C2,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.060273973,1067235,4796,0,0,169.207,1.795,3.134,16.345,578696,0,463322,0,0,0,0,0,0,0,25218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,144200,61.6,0,0,0,0,0,0
32386,245326P,2022,14231,1998,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,1129697,5504,0,0,129.923,1.292,2.255,12.346,1010634,67178,0,0,0,0,0,0,0,51885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,6000,0,0,0,0,0,0,0
33930,19517P,2013,14343,2007,3,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,744754,5509,0,0,81.8,1.195,2.086,11.2,610437,0,0,134316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,155000,31.44,0,0,0,0,0,1
134515,40758P,2017,49083,1992,0,C1,C3,C1,Other,Epiros and island of Corfu / northern Ionian islands,4,Ionian Islands,9,3,2,1.002739726,109504381,73763,1,32069,166.303,6.898,12.301,63.667,0,4075073,496588,0,0,0,290484,0,0,0,2340512,1194036,0,0,20176,0,36370610,2574916,0,22335391,22176430,0,825467,0,2313503,0,0,13927069,61198,0,0,243645,0,0,0,0,0,0,0,0,0,259281,C1C2,126000,56.25,0,0,0,0,0,0
166729,214624P,2021,69100,1979,0,C1,C3,C1,Other,Thraki and island of Samothraki,1,East Macedonia and Thrace,8,3,2,1.002739726,756154525,228242,1,49177,227.827,4.689,8.312,44.272,469844,13236955,10426672,7052133,0,1074812,510261,0,0,0,261586,202986290,153170597,0,0,0,0,7425992,0,8872132,25636487,0,174650743,3735356,6876446,6623978,0,84193751,28008048,2849007,0,585556,0,12823031,0,2403519,0,202349,1832393,224537,0,22057,C1C2,120000,25.39,0,0,0,0,0,0
68156,208542P,2022,17121,2000,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,826319,4072,0,0,47.875,1.795,3.133,15.958,826319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,106250,6.74,0,0,0,0,0,0
72387,8019P,2014,17341,1975,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.75890411,1832697,7257,0,0,59.8,1.301,2.272,12.022,1832697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,128000,37.92,0,0,0,0,0,0
173787,258003P,2022,73100,2005,1,C1,C1,C2,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,0.849315068,300497608,165065,1,73676,418.144,7.262,12.92,67.255,0,13770227,2888461,1001202,285175,5624411,1038311,293790,469352,0,1042851,0,0,0,0,11477028,49204465,1526613,0,22394715,20640723,0,1032961,1658073,0,73294428,2939921,75739106,5519047,0,4375719,4048830,0,0,0,0,0,0,0,0,0,232185,C1C2,250000,27.05,0,0,0,0,0,0
39780,61855P,2016,15121,2002,1,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.005479452,2110722,7702,0,0,247.291,1.96,3.423,18.527,0,2110662,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,250000,53.52,0,0,0,0,0,0
937,198927P,2021,10440,1971,5,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,251870,2245,0,0,69.125,1.953,3.41,15.5,251870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,612900,237.6,0,0,0,0,0,0
116214,186579P,2020,30100,1990,0,C1,C1,C2,Other,Sterea Hellas (excl. Athens and Pireaus),7,West Greece,11,3,2,1.005479452,582128555,162571,0,0,290.708,6.288,11.194,59.086,1737422,14298046,2139448,0,0,2476938,702018,0,0,0,412230,5001112,82070003,0,0,0,44469612,0,0,64473967,48791756,0,22213963,25919131,74459120,16125892,387205,104569994,25834099,7471889,1200216,5045653,0,3167381,0,0,0,1491855,27669597,0,0,0,C1C2,122500,30.36,0,0,0,0,0,0
29756,222251P,2022,13671,2000,3,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,5775584,11908,0,0,159.538,1.251,2.185,11.621,538283,2581737,836237,167197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,199416,28.76,0,0,0,0,0,0
129040,243458P,2021,43100,1985,0,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,0.484931507,673168779,150002,0,0,485.255,6.681,11.989,64.425,836126,17514525,3131965,0,0,0,523266,0,0,0,0,58774316,202601060,0,2993923,0,0,4728368,0,22868015,44586313,0,95382340,38944715,49637290,12111961,2414245,52347763,54492354,252495,225979,830877,0,0,0,0,0,648574,7322383,0,0,0,C1C2,85500,16.47,0,0,0,0,0,0
142560,235999P,2021,54642,1965,5,C1,C3,C1,Other,City of Thessaloniki,3,Central Macedonia,7,5,2,0.868493151,455097,3431,1,373,16.333,1.151,2.009,8.917,453603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495,C1C2,45000,9.37,0,0,0,0,0,0
36021,22085P,2019,14563,1980,0,C2,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.915068493,5251313,12400,0,0,481.667,8.032,14.185,74.504,2658,1765315,0,0,0,0,0,0,0,0,1239034,0,0,0,0,0,0,0,0,0,0,0,0,67390,0,0,0,2176885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,224000,69.41,0,0,0,0,0,0
3897,17656P,2019,10559,1980,4,C1,C3,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,59358,1078,0,0,88.319,1.869,3.262,14.222,59358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,65000,11.87,0,0,0,0,0,0
148939,253820P,2021,57001,2008,0,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,3,2,0.084931507,116606282,75503,1,6356,162.222,3.693,6.49,34.476,698083,4770781,6899755,0,0,10440767,334086,0,2121275,0,341300,29421653,1112376,0,0,0,0,1313765,0,16319703,3514151,0,0,1475536,67019,4585798,0,20207968,12590471,0,0,0,0,0,0,317228,0,0,0,0,0,74572,C1C2,135000,14.13,0,0,0,0,0,0
143952,44087P,2017,55131,1996,0,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,4,2,1.002739726,1502715,8003,1,5358,16.556,1.777,3.102,16.583,910987,0,557843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33879,C1C2,89079,21.29,0,0,0,0,0,0
41585,231291P,2021,15125,2006,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,3131304,8373,0,0,209.481,1.101,1.921,9.235,0,2924484,0,206821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,147000,12,0,0,0,0,0,0
92353,91609P,2017,18900,1968,1,C1,C3,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,4,3,0.106849315,38131259,65513,1,58535,54.739,4.791,8.424,45.151,703481,14485420,233168,0,563152,0,269977,252261,0,0,0,0,0,0,0,0,0,292898,0,2998659,0,0,0,575339,0,322900,0,10505870,1633692,0,0,4828999,0,0,0,0,0,0,0,0,0,465433,C1C2,36000,35.5,0,0,0,0,0,0
82841,270159P,2022,18020,1971,0,C1,C1,C2,Other,Peloponnissos (excl. Patras),11,Attica,3,2,1,0.443835616,238834482,172875,1,122603,289.301,9.235,16.489,87.014,405908,1565364,1278547,0,0,0,0,0,0,0,0,3670537,541917,0,0,15084683,43680668,1085093,358403,12329365,9220689,0,20511178,10109301,9370198,2631576,0,86439988,17257619,0,10653,1967529,0,0,0,892058,0,0,0,0,0,423196,C1C2,6000,1.29,0,0,0,0,0,0
125650,85711P,2017,38445,1983,0,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,4,2,0.95890411,11012608,19138,0,0,123.652,3.601,6.303,34.216,1016523,684139,1388450,180904,0,0,0,0,0,0,0,0,0,0,0,336490,2690709,0,0,1641063,1407116,0,0,0,0,268015,0,1399359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,198400,101.13,0,0,0,0,0,0
128904,23307P,2016,43100,1985,4,C1,C3,C1,Other,Thessalia (excl. Volos),5,Thessaly,13,3,2,1.005479452,673168779,150002,0,0,485.255,6.681,11.989,64.425,836126,17514525,3131965,0,0,0,523266,0,0,0,0,58774316,202601060,0,2993923,0,0,4728368,0,22868015,44586313,0,95382340,38944715,49637290,12111961,2414245,52347763,54492354,252495,225979,830877,0,0,0,0,0,648574,7322383,0,0,0,C1C2,36000,35.24,0,0,0,0,0,0
110183,47618P,2019,24002,1982,2,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,1.002739726,218659490,113394,0,0,250.992,6.164,10.969,57.431,0,2051448,1231082,1821455,0,0,274854,0,0,0,256371,2231812,6631537,0,0,0,67882580,3000868,0,27804217,38622241,0,9038666,90098,5219763,91698,0,35738017,16672783,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,76302.27,36.3,0,0,0,0,0,1
113384,247949P,2022,26223,1973,0,C1,C1,C2,Other,City of Patras,12,West Greece,11,5,2,1.002739726,1556090,6935,1,1303,52.657,4.164,7.286,39.771,629892,352170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42630,529893,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,762,C1C2,6000,0,0,0,0,0,0,0
100935,27052P,2014,19200,1994,2,C1,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,4,2,1.002739726,19178400,40746,1,19231,26.202,1.362,2.385,12.15,0,4179949,4870141,331509,0,5316010,0,0,0,0,0,0,0,0,0,0,1683219,747141,0,1525070,0,0,0,2740,0,0,0,430586,0,0,0,0,0,0,0,0,0,0,0,0,0,92065,C1C2,92664,22.83,0,0,0,0,0,0
152973,42980P,2013,59033,1972,0,C2,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,3,2,0.654794521,25671897,33321,0,0,22.986,0.399,0.697,3.587,0,2294966,269841,0,0,0,0,0,0,0,0,145770,4706949,0,0,16942781,0,860024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451591,0,0,0,0,C1C2,132000,36.39,0,0,0,0,0,0
83608,211995P,2020,18120,1963,2,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.005479452,1154114,4242,0,0,56.733,1.987,3.47,19.367,1154114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,125000,30.99,0,0,0,0,0,0
81154,287488P,2013,17675,1966,2,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.049315068,973483,6718,1,412,14.231,0.714,1.246,6.346,857271,0,40527,22481,0,0,0,0,0,0,53201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,35216.44,0,0,0,0,0,0,0
105711,303169P,2013,21052,2002,0,C1,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,3,2,0.42739726,237489294,87065,1,2856,403.905,8.087,14.405,76.56,0,1324657,0,1209282,0,0,751085,0,0,0,376869,9881135,0,0,0,1028596,40374898,360834,0,6141356,17478083,0,478857,1119591,530808,6335217,0,141401738,3523130,0,397602,4762685,0,0,0,0,0,0,0,0,0,12875,C1C2,677600,202.28,0,0,0,0,0,0
164472,1603P,2018,65403,1979,6,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,East Macedonia and Thrace,8,3,3,1.002739726,4118915,12039,1,1672,170.466,9.366,16.626,84.243,655393,604836,195013,70892,23939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152256,0,86184,27563,0,0,0,5462,2288536,0,0,0,0,0,0,0,0,0,0,0,0,8839,C1C2,82000,70.29,0,0,0,0,0,0
152060,233588P,2022,57500,2010,3,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,4,2,1.002739726,170797313,84121,1,23232,85.87,1.891,3.303,17.691,0,5653991,159254,0,0,690183,0,0,1132,0,323662,123209827,0,0,582288,0,0,0,0,24919835,3087109,0,0,0,0,0,0,7863113,0,0,0,0,0,0,0,3717190,0,0,0,488772,0,100954,C1C2,61500,12.66,0,0,0,0,0,0
176219,162249P,2022,73400,1982,0,C1,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,2,1.002739726,146963928,130386,1,94773,203.902,9.012,16.171,83.994,0,2162115,0,0,0,0,0,0,0,0,0,601985,1276593,0,0,0,54379747,1130793,0,13426988,9831477,0,1251695,0,0,27036474,0,25089351,563633,562931,2732858,3743121,2082485,0,0,0,0,0,0,0,0,1091669,C1C2,74100,13.66,0,0,0,0,0,0
13586,236857P,2021,11522,1969,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,0.819178082,481554,3173,0,0,170.455,2.99,5.227,29.727,342636,0,138918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,81250,12,0,0,0,0,0,0
112938,53186P,2017,26221,1970,5,C1,C3,C1,Other,City of Patras,12,West Greece,11,5,2,1.002739726,449782,3533,1,1376,13.833,2.119,3.701,20.083,449114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,C1C2,60000,44.96,0,0,0,0,0,0
114247,16835P,2013,26441,1979,0,C1,C1,C2,Other,City of Patras,12,West Greece,11,5,2,1.002739726,964856,5880,1,2036,24.32,2.353,4.11,22,440872,511580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12404,C1C2,84800,27.39,0,0,0,0,0,0
155522,4234P,2015,60200,1990,4,C1,C3,C1,Other,Macedonia and island of Thasos (excl.Thessaloniki),2,Central Macedonia,7,2,2,1.002739726,169436743,72068,1,16922,785.704,11.225,20.74,108.158,0,1225450,1467217,2661262,0,0,2921449,0,0,0,293115,5049754,23564304,0,1481117,2024824,1942251,6939974,0,16909556,6416962,0,904887,36383165,22682668,1067264,0,13547264,2467825,1265506,13090740,4248137,0,0,0,569940,0,308910,0,0,0,3202,C1C2,500000,85.79,0,0,0,0,0,0
50365,281693P,2022,15344,1995,3,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.043835616,17021268,27737,0,0,289.6,5.31,9.384,47.591,6476766,4582118,347873,212127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1113939,0,0,0,1531926,0,0,0,0,2432196,0,0,324323,0,0,0,0,0,0,0,0,0,0,C1C2,360000,0,0,0,0,0,0,0
9759,53582P,2014,11254,1972,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,0.156164384,219011,1910,0,0,100.25,2.491,4.35,19.5,219011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,92800,27.51,0,0,0,0,0,0
12792,71555P,2018,11474,1994,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,670716,4286,0,0,125.4,2.802,4.895,25.133,352437,0,0,0,0,0,0,0,0,318279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,115200,27.12,0,0,0,0,0,1
47414,36015P,2014,15236,2005,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,2,2,0.830136986,27774908,25949,0,0,492.393,8.51,15.028,79.265,0,5239753,0,0,0,0,0,0,0,0,105601,0,0,0,0,0,0,0,0,0,0,0,0,64377,0,0,0,8383493,3139747,0,0,10841937,0,0,0,0,0,0,0,0,0,0,C1C2,188800,37.21,0,0,0,0,0,0
98431,12653P,2013,19014,1983,0,C2,C1,C1,Other,Sterea Hellas (excl. Athens and Pireaus),7,Attica,3,3,2,1.002739726,167514137,68121,1,16708,362.513,5.672,9.985,53.476,0,16922171,1058936,1059567,0,0,0,0,0,0,0,10854775,0,0,0,0,6612537,251744,0,27656600,28646392,0,0,9250765,7717720,0,0,8451979,24269323,0,0,0,22673589,642249,0,0,0,0,1332849,0,0,112942,C1C2,192000,38.69,0,0,0,0,0,0
165569,23574P,2018,67100,2003,0,C2,C3,C1,Other,Thraki and island of Samothraki,1,East Macedonia and Thrace,8,3,2,1.002739726,632650356,179769,0,0,454.445,8.353,14.905,79.621,1413779,12266791,9341687,2741044,0,0,274969,0,0,0,0,26092717,41333468,0,0,0,1680513,3968557,0,65397098,63723086,0,205874123,8271819,34086374,33120294,0,37252428,68882614,4593526,1397549,8527600,0,210682,0,0,0,2199647,0,0,0,0,C1C2,127500,36.08,0,0,0,0,0,0
14392,219025P,2021,11524,1968,0,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,809929,4262,0,0,205.524,4.373,7.649,42.381,638799,169284,0,0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,80000,19.76,0,0,0,0,0,2
110116,15932P,2021,24002,1986,2,C2,C1,C1,Other,Peloponnissos (excl. Patras),11,Peloponnese,10,2,1,0.797260274,218659490,113394,0,0,250.992,6.164,10.969,57.431,0,2051448,1231082,1821455,0,0,274854,0,0,0,256371,2231812,6631537,0,0,0,67882580,3000868,0,27804217,38622241,0,9038666,90098,5219763,91698,0,35738017,16672783,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,152525.93,53.11,0,0,0,0,0,0
46943,69978P,2019,15235,1995,5,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,4963173,10491,0,0,248.315,1.828,3.194,17.605,1005389,3637955,0,185949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,161694,28.77,0,0,0,0,0,0
64493,10027P,2022,16674,1955,1,C1,C1,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,3,2,0.610958904,7728371,13651,1,1905,128.872,6.275,11.094,54.281,0,4556870,0,0,0,0,0,0,0,0,237193,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,1869,457992,0,0,2459419,0,0,0,0,0,0,0,0,0,14113,C1C2,90975.79,37.79,0,0,0,0,0,0
145021,29844P,2018,55133,1985,5,C1,C1,C2,Other,City of Thessaloniki,3,Central Macedonia,7,4,2,0.479452055,1368077,4909,0,0,43.029,1.432,2.5,13.971,1048259,150157,169665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,184000,56.99,0,0,0,0,0,0
179189,70728P,2019,74100,1993,2,C1,C3,C1,Other,Crete ( excl. Eraklion),14,Crete,4,3,3,1.005479452,259853492,91188,1,34741,327.763,5.886,10.373,55.101,319703,7662338,2529283,0,136963,0,252112,257047,0,0,1381729,4770966,0,0,1200310,0,73466533,16488458,0,23236303,27445875,0,4452777,0,3190300,31260421,0,53150236,3087542,2529,0,5362698,0,0,0,0,0,0,0,0,0,199356,C1C2,460000,192.37,0,0,0,0,0,2
36403,211002P,2021,14564,1985,4,C1,C1,C2,Athens,Cities of Athens and Pireaus,9,Attica,3,4,2,1.002739726,7316843,14551,0,0,233.255,1.704,2.974,15.011,34122,4352894,1314529,331781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49312,1234205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,237100,29.47,0,0,0,0,0,0
2997,38434P,2015,10446,1968,4,C1,C3,C1,Athens,Cities of Athens and Pireaus,9,Attica,3,5,2,1.002739726,463738,4172,0,0,80.545,2.091,3.652,17.091,463738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C1C2,113000,45.68,0,0,0,0,0,0
